band,channel,index,macaddr,mode,radio_name,radio_type,spatial_stream,status,tx_power,utilization,ap_ap_deployment_mode,ap_client_count,ap_firmware_version,ap_group_name,ap_ip_address,ap_macaddr,ap_model,ap_name,ap_public_ip_address,ap_last_modified
1,36,0,RADIO_27ffe1fdb918,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,2.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_276dbadf9a4f,AP_cc949a40eba2,315,AP-VET43,158.109.XXX.XXX,1747356294
0,1,1,RADIO_51b5d5dc76c9,0,Radio 2.4 GHz,802.11n,2x2:2,Up,9.0,25.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_276dbadf9a4f,AP_cc949a40eba2,315,AP-VET43,158.109.XXX.XXX,1747356294
1,136,0,RADIO_aada2e177e16,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,1.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_e429d894811a,AP_88096c735eaa,315,AP-VET41,158.109.XXX.XXX,1747068494
0,11,1,RADIO_d95bf119d6d6,0,Radio 2.4 GHz,802.11n,2x2:2,Up,11.0,39.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_e429d894811a,AP_88096c735eaa,315,AP-VET41,158.109.XXX.XXX,1747068494
1,124,0,RADIO_01bb874094b3,0,Radio 5 GHz,802.11ac,4x4:4,Up,17.0,2.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_8ab5648e3d52,AP_39d0e997e556,315,AP-CEDU28,158.109.XXX.XXX,1749706966
0,1,1,RADIO_3116c97d28c2,0,Radio 2.4 GHz,802.11n,2x2:2,Up,12.0,21.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_8ab5648e3d52,AP_39d0e997e556,315,AP-CEDU28,158.109.XXX.XXX,1749706966
1,112,0,RADIO_6a5428ae6840,0,Radio 5 GHz,802.11ac,4x4:4,Up,9.0,1.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_b0b53042b4c9,AP_adf3027447ef,315,AP-VET45,158.109.XXX.XXX,1749792056
0,1,1,RADIO_4d4f3b346217,0,Radio 2.4 GHz,802.11n,2x2:2,Up,6.0,24.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_b0b53042b4c9,AP_adf3027447ef,315,AP-VET45,158.109.XXX.XXX,1749792056
1,116,0,RADIO_4dafe3a02a3a,0,Radio 5 GHz,802.11ac,4x4:4,Up,18.0,1.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_4435fb051460,AP_1c942d03ff9d,315,AP-LLET38,158.109.XXX.XXX,1748926690
0,1,1,RADIO_f9741f347b01,0,Radio 2.4 GHz,802.11n,2x2:2,Up,12.0,9.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_4435fb051460,AP_1c942d03ff9d,315,AP-LLET38,158.109.XXX.XXX,1748926690
1,52,0,RADIO_fdb786bab453,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,2.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_b88702b3d7d2,AP_bfdf313429ca,315,AP-VET50,158.109.XXX.XXX,1747356295
0,11,1,RADIO_8e11c3cd862f,0,Radio 2.4 GHz,802.11n,2x2:2,Up,9.0,41.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_b88702b3d7d2,AP_bfdf313429ca,315,AP-VET50,158.109.XXX.XXX,1747356295
1,108,0,RADIO_2799d7c7dcee,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_6d05ed1a215a,AP_56106fae1b49,315,AP-VET51,158.109.XXX.XXX,1749140777
0,11,1,RADIO_f804c16fba88,0,Radio 2.4 GHz,802.11n,2x2:2,Up,10.0,33.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_6d05ed1a215a,AP_56106fae1b49,315,AP-VET51,158.109.XXX.XXX,1749140777
1,120,0,RADIO_c17fa507f661,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,2.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_2117ce7b13db,AP_42fddd8c613a,315,AP-VET56,158.109.XXX.XXX,1747356294
0,11,1,RADIO_4c0774d6056d,0,Radio 2.4 GHz,802.11n,2x2:2,Up,11.0,21.0,IAP,4,10.6.0.3_90581,Bellaterra,IP_2117ce7b13db,AP_42fddd8c613a,315,AP-VET56,158.109.XXX.XXX,1747356294
1,140,0,RADIO_9ceba64a0fcd,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,2.0,IAP,14,10.6.0.3_90581,Bellaterra,IP_d2a64e0d0c93,AP_875979a461af,315,AP-LLET39,158.109.XXX.XXX,1748926689
0,11,1,RADIO_a8166d8e55c0,0,Radio 2.4 GHz,802.11n,2x2:2,Up,9.0,18.0,IAP,14,10.6.0.3_90581,Bellaterra,IP_d2a64e0d0c93,AP_875979a461af,315,AP-LLET39,158.109.XXX.XXX,1748926689
1,40,0,RADIO_9d1b4f7ccf0a,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,4.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_b84304af1456,AP_40fb28c58e6e,315,AP-VET46,158.109.XXX.XXX,1747356290
0,6,1,RADIO_65637af924ca,0,Radio 2.4 GHz,802.11n,2x2:2,Up,9.0,38.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_b84304af1456,AP_40fb28c58e6e,315,AP-VET46,158.109.XXX.XXX,1747356290
1,48,0,RADIO_77ad7c338019,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,1.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_f7670ee41195,AP_9fe1ddd2ecc5,315,AP-VET54,158.109.XXX.XXX,1749140783
0,1,1,RADIO_8331956c3928,0,Radio 2.4 GHz,802.11n,2x2:2,Up,10.0,33.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_f7670ee41195,AP_9fe1ddd2ecc5,315,AP-VET54,158.109.XXX.XXX,1749140783
1,128,0,RADIO_69b5d96aab1a,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,1.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_85a44db7cb65,AP_e46ba65777f3,315,AP-VET42,158.109.XXX.XXX,1748607682
0,1,1,RADIO_6e255cc6e45e,0,Radio 2.4 GHz,802.11n,2x2:2,Up,11.0,27.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_85a44db7cb65,AP_e46ba65777f3,315,AP-VET42,158.109.XXX.XXX,1748607682
1,60,0,RADIO_7f1589d23de0,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_15fbdf2a5959,AP_73f85101e300,315,AP-VET40,158.109.XXX.XXX,1747356295
0,6,1,RADIO_534381734aab,0,Radio 2.4 GHz,802.11n,2x2:2,Up,11.0,10.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_15fbdf2a5959,AP_73f85101e300,315,AP-VET40,158.109.XXX.XXX,1747356295
1,48,0,RADIO_f1ee1422a749,0,Radio 5 GHz,802.11ac,4x4:4,Up,15.0,2.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_9a938c66cdc7,AP_6e27a9513e45,315,AP-ETSE72,158.109.XXX.XXX,1747356417
0,1,1,RADIO_3ac3b1405aac,0,Radio 2.4 GHz,802.11n,2x2:2,Up,9.0,23.0,IAP,5,10.6.0.3_90581,Bellaterra,IP_9a938c66cdc7,AP_6e27a9513e45,315,AP-ETSE72,158.109.XXX.XXX,1747356417
1,128,0,RADIO_4d60a80e55b0,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_e69abfbacea6,AP_62f87f62f457,635,AP-CCOM15,158.109.XXX.XXX,1747356289
0,11,1,RADIO_6f8ea5dcf0f7,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,39.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_e69abfbacea6,AP_62f87f62f457,635,AP-CCOM15,158.109.XXX.XXX,1747356289
3,,2,RADIO_353edd81f71c,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_e69abfbacea6,AP_62f87f62f457,635,AP-CCOM15,158.109.XXX.XXX,1747356289
1,44,0,RADIO_341f49f60f78,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,8.0,IAP,13,10.6.0.3_90581,Bellaterra,IP_aae6c1a5443d,AP_1e25b26ebcce,635,AP-VET27,158.109.XXX.XXX,1747356266
0,11,1,RADIO_ccb9172626d3,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,41.0,IAP,13,10.6.0.3_90581,Bellaterra,IP_aae6c1a5443d,AP_1e25b26ebcce,635,AP-VET27,158.109.XXX.XXX,1747356266
3,,2,RADIO_41bf538a393c,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,13,10.6.0.3_90581,Bellaterra,IP_aae6c1a5443d,AP_1e25b26ebcce,635,AP-VET27,158.109.XXX.XXX,1747356266
1,100,0,RADIO_15ae492907db,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,2.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_2b0b2a6e6237,AP_a9c8b2079a35,635,AP-MED37,158.109.XXX.XXX,1747356296
0,11,1,RADIO_0a3a804b3aab,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,4.0,44.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_2b0b2a6e6237,AP_a9c8b2079a35,635,AP-MED37,158.109.XXX.XXX,1747356296
3,,2,RADIO_461e2a781150,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_2b0b2a6e6237,AP_a9c8b2079a35,635,AP-MED37,158.109.XXX.XXX,1747356296
1,120,0,RADIO_ac92b5908fc1,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_db61671768fc,AP_c30f2c14e57f,635,AP-SI-COMMS,158.109.XXX.XXX,1745928488
0,1,1,RADIO_161d5fcc3dc6,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,50.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_db61671768fc,AP_c30f2c14e57f,635,AP-SI-COMMS,158.109.XXX.XXX,1745928488
3,,2,RADIO_9ac8f105c74e,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_db61671768fc,AP_c30f2c14e57f,635,AP-SI-COMMS,158.109.XXX.XXX,1745928488
1,116,0,RADIO_800ee2eeed2c,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_239aa0800eb8,AP_df50b02fd02e,635,AP-MED39,158.109.XXX.XXX,1747356295
0,6,1,RADIO_efb3a309da8e,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,7.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_239aa0800eb8,AP_df50b02fd02e,635,AP-MED39,158.109.XXX.XXX,1747356295
3,,2,RADIO_db19c5780349,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_239aa0800eb8,AP_df50b02fd02e,635,AP-MED39,158.109.XXX.XXX,1747356295
1,44,0,RADIO_e2c34845518a,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,5.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_d7f74011ca7b,AP_007a043055e1,635,AP-VET48,158.109.XXX.XXX,1749120074
0,11,1,RADIO_bba83dd200fd,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,35.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_d7f74011ca7b,AP_007a043055e1,635,AP-VET48,158.109.XXX.XXX,1749120074
3,,2,RADIO_c2e443a19d39,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_d7f74011ca7b,AP_007a043055e1,635,AP-VET48,158.109.XXX.XXX,1749120074
1,108,0,RADIO_2aab27c82d94,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,3.0,IAP,8,10.6.0.3_90581,Bellaterra,IP_c717e85c4891,AP_dde53d37d722,635,AP-ETSE06,158.109.XXX.XXX,1747356294
0,11,1,RADIO_f7a564622aeb,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,40.0,IAP,8,10.6.0.3_90581,Bellaterra,IP_c717e85c4891,AP_dde53d37d722,635,AP-ETSE06,158.109.XXX.XXX,1747356294
3,,2,RADIO_97905f4d0802,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,8,10.6.0.3_90581,Bellaterra,IP_c717e85c4891,AP_dde53d37d722,635,AP-ETSE06,158.109.XXX.XXX,1747356294
1,52,0,RADIO_2a9ba39826eb,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_4a9a2985b0aa,AP_8b616cc252cc,635,AP-CCOM09,158.109.XXX.XXX,1747356303
0,6,1,RADIO_6b5d5ffabfff,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,9.0,46.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_4a9a2985b0aa,AP_8b616cc252cc,635,AP-CCOM09,158.109.XXX.XXX,1747356303
3,,2,RADIO_d749839dda76,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_4a9a2985b0aa,AP_8b616cc252cc,635,AP-CCOM09,158.109.XXX.XXX,1747356303
1,120,0,RADIO_1074411184fd,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,4.0,IAP,10,10.6.0.3_90581,Bellaterra,IP_fdb9b4bf0472,AP_20aa3cc59a9f,635,AP-VET34,158.109.XXX.XXX,1749485523
0,1,1,RADIO_0aeff9ed4935,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,77.0,IAP,10,10.6.0.3_90581,Bellaterra,IP_fdb9b4bf0472,AP_20aa3cc59a9f,635,AP-VET34,158.109.XXX.XXX,1749485523
3,,2,RADIO_e7d502c34e39,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,10,10.6.0.3_90581,Bellaterra,IP_fdb9b4bf0472,AP_20aa3cc59a9f,635,AP-VET34,158.109.XXX.XXX,1749485523
1,104,0,RADIO_63bad1965e98,0,Radio 5 GHz,802.11ax,2x2:2,Up,20.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_90d530b33a3d,AP_2b125493ea0d,635,AP-CCOM12,158.109.XXX.XXX,1749186018
0,1,1,RADIO_544c323e0fae,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,43.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_90d530b33a3d,AP_2b125493ea0d,635,AP-CCOM12,158.109.XXX.XXX,1749186018
3,,2,RADIO_f2c0252e512f,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_90d530b33a3d,AP_2b125493ea0d,635,AP-CCOM12,158.109.XXX.XXX,1749186018
1,56,0,RADIO_6871c5dcd9cb,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_7188a849b509,AP_620b6c95827b,635,AP-CCOM16,158.109.XXX.XXX,1747356293
0,11,1,RADIO_d70e34e91780,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,19.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_7188a849b509,AP_620b6c95827b,635,AP-CCOM16,158.109.XXX.XXX,1747356293
3,,2,RADIO_457eb559ce4d,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_7188a849b509,AP_620b6c95827b,635,AP-CCOM16,158.109.XXX.XXX,1747356293
1,36,0,RADIO_d8faaab67aec,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,3.0,IAP,9,10.6.0.3_90581,Bellaterra,IP_db005f8bf470,AP_84e9692ba595,635,AP-BIBCIE06,158.109.XXX.XXX,1749636570
0,6,1,RADIO_2d586a048636,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,56.0,IAP,9,10.6.0.3_90581,Bellaterra,IP_db005f8bf470,AP_84e9692ba595,635,AP-BIBCIE06,158.109.XXX.XXX,1749636570
3,,2,RADIO_4232da163f5b,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,9,10.6.0.3_90581,Bellaterra,IP_db005f8bf470,AP_84e9692ba595,635,AP-BIBCIE06,158.109.XXX.XXX,1749636570
1,140,0,RADIO_9d594d81c2ad,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,4.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_c3a5b24f7dc7,AP_1410009e3827,635,AP-VET32,158.109.XXX.XXX,1747356292
0,11,1,RADIO_446003365e7f,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,56.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_c3a5b24f7dc7,AP_1410009e3827,635,AP-VET32,158.109.XXX.XXX,1747356292
3,,2,RADIO_5f167161e248,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_c3a5b24f7dc7,AP_1410009e3827,635,AP-VET32,158.109.XXX.XXX,1747356292
1,52,0,RADIO_3e21b1c650bb,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,4.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_f353f79bcec8,AP_e922dc123b3e,635,AP-CCOM11,158.109.XXX.XXX,1749186019
0,11,1,RADIO_1c31a7c3e66c,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,42.0,IAP,7,10.6.0.3_90581,Bellaterra,IP_f353f79bcec8,AP_e922dc123b3e,635,AP-CCOM11,158.109.XXX.XXX,1749186019
3,,2,RADIO_f6d349395120,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,7,10.6.0.3_90581,Bellaterra,IP_f353f79bcec8,AP_e922dc123b3e,635,AP-CCOM11,158.109.XXX.XXX,1749186019
1,128,0,RADIO_a6fa1e99a536,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_31ca30851f6d,AP_72c5f8defc38,635,AP-CCOM07,158.109.XXX.XXX,1748901656
0,1,1,RADIO_47eeb791129d,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,8.0,59.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_31ca30851f6d,AP_72c5f8defc38,635,AP-CCOM07,158.109.XXX.XXX,1748901656
3,,2,RADIO_0e89a1bb14c9,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_31ca30851f6d,AP_72c5f8defc38,635,AP-CCOM07,158.109.XXX.XXX,1748901656
1,40,0,RADIO_e6755d6bdc8f,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_6068960d3a5d,AP_ade7190e1d73,635,AP-CCOM10,158.109.XXX.XXX,1747081681
0,1,1,RADIO_3aab564622af,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,8.0,50.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_6068960d3a5d,AP_ade7190e1d73,635,AP-CCOM10,158.109.XXX.XXX,1747081681
3,,2,RADIO_f77e1e98df05,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_6068960d3a5d,AP_ade7190e1d73,635,AP-CCOM10,158.109.XXX.XXX,1747081681
1,64,0,RADIO_ec9731709afa,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_0766e9462778,AP_8eb1e73fb2f5,635,AP-VET38,158.109.XXX.XXX,1747356467
0,11,1,RADIO_3593c9f72030,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,53.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_0766e9462778,AP_8eb1e73fb2f5,635,AP-VET38,158.109.XXX.XXX,1747356467
3,,2,RADIO_26e7c61dc848,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_0766e9462778,AP_8eb1e73fb2f5,635,AP-VET38,158.109.XXX.XXX,1747356467
1,40,0,RADIO_a1f5d091bf0b,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,3.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_60adbdad44c7,AP_6a05cd838f70,635,AP-ESCDOC14,158.109.XXX.XXX,1748078697
0,11,1,RADIO_56fa7c7d87d0,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,24.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_60adbdad44c7,AP_6a05cd838f70,635,AP-ESCDOC14,158.109.XXX.XXX,1748078697
3,,2,RADIO_13b2513623a3,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_60adbdad44c7,AP_6a05cd838f70,635,AP-ESCDOC14,158.109.XXX.XXX,1748078697
1,132,0,RADIO_7a5af0736962,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,12.0,IAP,12,10.6.0.3_90581,Bellaterra,IP_68db8856136d,AP_8c734c697e4a,635,AP-VET33,158.109.XXX.XXX,1747356467
0,6,1,RADIO_fe22e1f5fa79,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,34.0,IAP,12,10.6.0.3_90581,Bellaterra,IP_68db8856136d,AP_8c734c697e4a,635,AP-VET33,158.109.XXX.XXX,1747356467
3,,2,RADIO_23673186f483,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,12,10.6.0.3_90581,Bellaterra,IP_68db8856136d,AP_8c734c697e4a,635,AP-VET33,158.109.XXX.XXX,1747356467
1,104,0,RADIO_387d2a2d0ae9,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,5.0,IAP,22,10.6.0.3_90581,Bellaterra,IP_6c8db9bbd400,AP_77ff85d4779d,635,AP-CIEN139,158.109.XXX.XXX,1747356466
0,6,1,RADIO_28207db04c6f,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,56.0,IAP,22,10.6.0.3_90581,Bellaterra,IP_6c8db9bbd400,AP_77ff85d4779d,635,AP-CIEN139,158.109.XXX.XXX,1747356466
3,,2,RADIO_dc63298db5ba,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,22,10.6.0.3_90581,Bellaterra,IP_6c8db9bbd400,AP_77ff85d4779d,635,AP-CIEN139,158.109.XXX.XXX,1747356466
1,104,0,RADIO_ad41bd635444,0,Radio 5 GHz,802.11ax,2x2:2,Up,17.0,1.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_06166d77c3e6,AP_a2226c802d35,635,AP-VET17,158.109.XXX.XXX,1747356418
0,6,1,RADIO_a9fa9018bc74,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,34.0,IAP,0,10.6.0.3_90581,Bellaterra,IP_06166d77c3e6,AP_a2226c802d35,635,AP-VET17,158.109.XXX.XXX,1747356418
3,,2,RADIO_e4ef86b92c45,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,0,10.6.0.3_90581,Bellaterra,IP_06166d77c3e6,AP_a2226c802d35,635,AP-VET17,158.109.XXX.XXX,1747356418
1,132,0,RADIO_ab467d4ae0f4,0,Radio 5 GHz,802.11ax,2x2:2,Up,19.0,2.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_9059945df0dc,AP_89e7ec90c835,635,AP-MRB07,158.109.XXX.XXX,1747356466
0,11,1,RADIO_df13c4beb05c,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,32.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_9059945df0dc,AP_89e7ec90c835,635,AP-MRB07,158.109.XXX.XXX,1747356466
3,,2,RADIO_932090426985,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_9059945df0dc,AP_89e7ec90c835,635,AP-MRB07,158.109.XXX.XXX,1747356466
1,64,0,RADIO_336668fb9868,0,Radio 5 GHz,802.11ax,2x2:2,Up,18.0,2.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_4f0bb3ea4db4,AP_6b421dac729e,635,AP-CCOM17,158.109.XXX.XXX,1747356291
0,1,1,RADIO_a1d0586541f0,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,26.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_4f0bb3ea4db4,AP_6b421dac729e,635,AP-CCOM17,158.109.XXX.XXX,1747356291
3,,2,RADIO_43d70145db2c,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_4f0bb3ea4db4,AP_6b421dac729e,635,AP-CCOM17,158.109.XXX.XXX,1747356291
1,60,0,RADIO_d2405f5f43cf,0,Radio 5 GHz,802.11ax,2x2:2,Up,21.0,1.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_40a71062c3d2,AP_f48bc64b1ff9,635,AP-MRA01,158.109.XXX.XXX,1747071267
0,1,1,RADIO_56ce2cd09133,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,12.0,25.0,IAP,3,10.6.0.3_90581,Bellaterra,IP_40a71062c3d2,AP_f48bc64b1ff9,635,AP-MRA01,158.109.XXX.XXX,1747071267
3,,2,RADIO_f99e4a0c02a3,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,3,10.6.0.3_90581,Bellaterra,IP_40a71062c3d2,AP_f48bc64b1ff9,635,AP-MRA01,158.109.XXX.XXX,1747071267
1,64,0,RADIO_cc844312645c,0,Radio 5 GHz,802.11ax,2x2:2,Up,15.0,2.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_efe2e207be36,AP_8123ed0c7762,635,AP-CEDU24,158.109.XXX.XXX,1747356291
0,6,1,RADIO_2028a9bc6986,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,11.0,52.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_efe2e207be36,AP_8123ed0c7762,635,AP-CEDU24,158.109.XXX.XXX,1747356291
3,,2,RADIO_e72f4a644374,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,2,10.6.0.3_90581,Bellaterra,IP_efe2e207be36,AP_8123ed0c7762,635,AP-CEDU24,158.109.XXX.XXX,1747356291
1,120,0,RADIO_9d2d1740c24b,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,1.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_ea8f5a33deab,AP_074ea8addd12,635,AP-MED33,158.109.XXX.XXX,1747356467
0,1,1,RADIO_517eda9ae2db,0,Radio 2.4 GHz,802.11ax,2x2:2,Up,10.0,32.0,IAP,1,10.6.0.3_90581,Bellaterra,IP_ea8f5a33deab,AP_074ea8addd12,635,AP-MED33,158.109.XXX.XXX,1747356467
3,,2,RADIO_cab1a8f5032e,0,Radio 6 GHz,802.11ax,2x2:2,Down,,,IAP,1,10.6.0.3_90581,Bellaterra,IP_ea8f5a33deab,AP_074ea8addd12,635,AP-MED33,158.109.XXX.XXX,1747356467
1,44,0,RADIO_c4ab71d9b66d,0,Radio 5 GHz,802.11ax,2x2:2,Up,16.0,3.0,IAP,2,10.6.0.3_90581,Bellaterra,IP_6532bd8c75c1,AP_cb09b29daa00,635,AP-ICTAICP04,158.109.XXX.XXX,1747067517
